MMT,201203041317172860,"Leisure Inn West Gurgaon","New Delhi And NCR","Plot No 17/6,Old Delhi Gurgaon Road, Sector 14,Gurgaon, New Delhi And NCR, India",3660,4.2,4,,0
MMT,201401181301232174,"Four Points By Sheraton New Delhi, Airport Highway","New Delhi And NCR","Plot # 9, Samalkha, National Highway - 8, Delhi Aiport, New Delhi And NCR, India",4500,4.5,4,,0
MMT,201008101217536421,"Hotel La Suite","New Delhi And NCR","2/14, East Patel Nagar,, Patel Nagar, West Delhi, New Delhi And NCR, India",3150,3.4,4,"Last Minute Deal &#033;&#033;&#033;",1
MMT,201410150953526898,"OYO Rooms Railway Station","New Delhi And NCR","Paharganj , Paharganj , New Delhi And NCR, India",1099,3.8,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201401141326367637,"S K Premium Park ","New Delhi And NCR","1 - B Sub District Centre, Hari Nagar, New Delhi, Hari Nagar, New Delhi And NCR, India",2599,3.9,3,,1
MMT,20120130122641264,"FFour - New Delhi","New Delhi And NCR","F-4, East of Kailash, Above Apollo Clinic, East of Kailash, South Delhi, New Delhi And NCR, India",2550,4,3,"Book Now And Save",1
MMT,200912011538592880,"Mosaic Hotels - Noida","New Delhi And NCR","C -1, Sector 18 , Sector 18,Noida, New Delhi And NCR, India",4038,4.1,4,"Last Minute Deal &#033;&#033;&#033;",1
MMT,201210031729597955,"Citrus Hotels Gurgaon Central","New Delhi And NCR","285-286, Millennium City Centre, Sector'29, Gurgaon, Haryana, New Delhi And NCR, India",5167,4.4,4,,1
MMT,200703231327318669,"The Grand New Delhi","New Delhi And NCR","Nelson Mandela Road Vasant Kunj Ph - II, Vasant Kunj, Airport Zone, South Delhi, New Delhi And NCR, India",8000,4.1,5,,0
MMT,201005281212148154,"The Solitare Villa - C-111","New Delhi And NCR","C-111,South City-1,Gurgaon, South City I, Gurgaon, New Delhi And NCR, India",949,3.4,2,,1
MMT,201308012009231948,"Hotel Delhi 55","New Delhi And NCR","8706, D B Gupta Road, Near Sheila Cinema, Paharganj, Paharganj, New Delhi Railway Station , New Delhi And NCR, India",1625,3.9,3,"Book Now and Get 35&#037; Off",1
MMT,201104161515311556,"The White Klove","New Delhi And NCR","1563, Laxmi Narayan Street, Near Imperial Cinema, Behind Ramakrishna Metro Station, Panchkuian Road,Central Delhi, New Delhi And NCR, India",989,3.1,3,"Flat 40&#037; off",1
MMT,201305071046536570,"Bloomrooms @ New Delhi Railway Station","New Delhi And NCR","8591, Arakashan Road, Pahar Ganj, Opp New Delhi Railway Station, New Delhi And NCR, India",1625,4.2,3,"35&#037; summer sale",1
MMT,20070320203612159,"Hotel Jyoti Deluxe","New Delhi And NCR","4/68 WEA, Saraswati Marg, Karol Bagh, Karol Bagh, New Delhi And NCR, India",800,2.7,2,,1
MMT,200907290951086860,"Hotel Eurostar International","New Delhi And NCR","A-27 Street No 1 Near MTNL office, Mahipalpur, Mahipalpur, International Airport Zone , New Delhi And NCR, India",995,3.8,2,,0
MMT,200701111443342986,"Sunstar Grand","New Delhi And NCR","7a/17 Wea Channa Market, , Karol Bagh, New Delhi And NCR, India",1999,3.3,3,,1
MMT,201403161839519010,"Connaught Mews Stallen Apartments","New Delhi And NCR","41 B, Hanuman Road, Connaught Place, Hanuman Road, Connaught Place, New Delhi And NCR, India",2963,3,3,,1
MMT,200811270954539115,"La Sapphire Hotel","New Delhi And NCR","A- 23 Street No- 1 NH- 8 MahipalPur,Nr IGI International and Domestic Airport, Mahipalpur, International Airport Zone , New Delhi And NCR, India",3374,3.1,3,,1
MMT,201312051349549922,"Oyo Rooms Iffco Chowk","New Delhi And NCR","Sector 27, Gurgaon, New Delhi And NCR, India",500,3.8,3,"Flat 50&#037; Off&#045;Limited Time Offer",0
MMT,201409041256342729,"Oyo Rooms Cyber City","New Delhi And NCR","M Block, DLF Phase II, Gurgaon, Dlf Phase II ,Gurgaon, New Delhi And NCR, India",1499,3.9,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201006161147109446,"Hotel Swagat  Palace","New Delhi And NCR","f-2, D.B.G. market, karol bagh New Delhie, Karol Bagh, New Delhi And NCR, India",460,2.2,1,,0
MMT,201006091057174210,"Express Sarovar Portico","New Delhi And NCR","Sec 39, SurajKund, Faridabad, Delhi NCR,, Sector 39,, New Delhi And NCR, India",3800,3.8,3,,0
MMT,201010091401399113,"Hotel Crossroads Gurgaon","New Delhi And NCR","Behind ITI College, Sector 15, Sector 15,Gurgaon, New Delhi And NCR, India",3300,3.8,4,,1
MMT,201210031238521649,"Golden Tulip Gurgaon","New Delhi And NCR","SCO no 4, Sector 23-A Palam Vihar Road, Palam Vihar, Gurgaon, New Delhi And NCR, India",2654,3.3,4,"Flat Sale &#045; 10&#037; off &#033;&#033;&#033;",1
MMT,201311271402191853,"Fortune Inn Grazia, Ghaziabad","New Delhi And NCR","Plot No 1, Sanjay Nagar, Dist Center, Ghaziabad, New Delhi And NCR, India",3458,4.4,4,"Stay for 3 Pay for 2 &#033;&#033;",0
MMT,201204261403069498,"Hotel Private Affair","New Delhi And NCR","C-2, Greater Kailash, Part-1, Greater Kailash, South Delhi, New Delhi And NCR, India",2890,3.7,3,"Book Now and Save&#033;&#033;&#033;",1
MMT,201105081631316879,"Oodles Residency","New Delhi And NCR","R-26 Kalakaji Opposite Paras Cinema, Nehru Place, South Delhi, New Delhi And NCR, India",3362,3.7,4,,0
MMT,200812101527486717,Home@F37,"New Delhi And NCR","F-37 East of Kailash, East of Kailash, South Delhi, New Delhi And NCR, India",2720,4.4,3,"Book 6 Days in Advance and Save 15&#037;",0
MMT,20071105133244743,"Nirulas Hotel","New Delhi And NCR","C - 135, Sector - 2 Noida, Sector 2, Noida, New Delhi And NCR, India",3199,2.3,3,,1
MMT,201203101602449172,"Mulberry Retreat","New Delhi And NCR","F 78 Sushant Lok II, Sector 57 , Gurgaon, New Delhi And NCR, India",2000,3.4,2,,1
MMT,201004161626379843,"Cosy Grand","New Delhi And NCR","13 Aradhana Enclave Sect 13 RK Puram New Delhi, R K Puram, South Delhi, New Delhi And NCR, India",3300,3.1,3,"Book Now and Get &#045; 15&#037; Off&#033;&#033;&#033;&#033;&#033;",1
MMT,201003191729135374,"Hilton Garden Inn New Delhi Saket","New Delhi And NCR","A4, DLF Place, Saket District Centre New Delhi -110017, Saket, South Delhi, New Delhi And NCR, India",5500,4.2,5,,0
MMT,200701111421065212,"The Corus","New Delhi And NCR","B-49, Connaught Place, Connaught Place, Central Delhi, New Delhi And NCR, India",3592,3.5,3,"Stay more save more 30&#037;",0
MMT,201203031014441525,"Central Blue Stone By Royal Orchid","New Delhi And NCR","Plot no. 358-359, City Centre, Sector 29,Gurgaon, New Delhi And NCR, India",3375,4.3,4,"Stay for min 3 nights &amp; get 25&#037; off &#046;&#046;&#033;&#033;",0
MMT,201409271159283084,"Oyo Rooms Airport Zone","New Delhi And NCR","Block A , Near IGI Airport, Road No 5 , Mahipalpur, New Delhi And NCR, India",2798,3.6,3,,1
MMT,201412271306159171,"OYO Rooms Delhi Airport","New Delhi And NCR","A Block, NH8, Mahipalpur, New Delhi And NCR, India",2598,3.6,3,,1
MMT,200905281306045072,"Hotel Aura","New Delhi And NCR","31 Arakashan Road, Paharganj, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1590,3.3,3,,1
MMT,201404031638495382,"Uppal International","New Delhi And NCR","28, Arakasha Road, Paharganj, Paharganj, New Delhi Railway Station, New Delhi And NCR, India",1329,3.8,3,"Book Now And Save 30&#037;",1
MMT,201004301220329453,"Clarks Inn Nehru Place","New Delhi And NCR","CC - 21  Main Ring Road, Opp Paras Cinema- Nehru PlaceKalkaji, Nehru Place,South Delhi, New Delhi And NCR, India",2800,4,3,,0
MMT,200710030903323488,"Hotel Grand President","New Delhi And NCR","17A/8 w.e.a. Karol Bagh, Karol Bagh, New Delhi And NCR, India",1980,3.9,3,"Book Now And Save 10&#037;",1
MMT,201012221913228990,"Fraser Suites","New Delhi And NCR","Plot No.4A,District Centre, Mayur Vihar Phase 1, 05 kms from Noida, New Delhi And NCR, India",6004,4.3,5,"Book Now And Save 15&#037;",1
MMT,200701121614112726,"Gautam Residency","New Delhi And NCR","E-54, Hans Raj Gupta Marg, Greater Kailash - 1, Greater Kailash Part 1, South Delhi, New Delhi And NCR, India",2500,3.6,3,,1
MMT,200704101420042735,"The Claridges","New Delhi And NCR","12, Aurangzeb Road, Aurangzeb Road, New Delhi And NCR, India",9200,4.7,5,,0
MMT,20090814150016691,"Hotel Kingston Park","New Delhi And NCR","8/5 Wea Karol Bagh near metro pillar no 88 , Karol Bagh, New Delhi And NCR, India",2559,3.7,3,"Book For 2 Nights &amp; Get 20&#037; Discount&#046;&#046;&#046;&#033;&#033;&#033;",1
MMT,200904171038223670,"Fortune Inn Grazia","New Delhi And NCR","Block I Plot no 1A Sector 27 , Sector 27, Noida, New Delhi And NCR, India",5000,4.2,4,,0
MMT,200704301541324565,"Lemon Tree Hotel, Udyog Vihar","New Delhi And NCR","866 Udyog Vihar, Phase V, Gurgaon, Udyog Vihar, Phase V, Gurgaon, New Delhi And NCR, India",3321,3.8,3,"Book Minimum for 3 Nights and Get 15 &#037; Discount&#046;&#046;&#046;&#033;&#033;&#033; | PAN card will not be accepted as Identity Proof &#033;&#033;",1
MMT,201302031220116054,"Hotel Suncity Inn","New Delhi And NCR","Khasarand 103/2/2, NH-8, Near IGI Airport,,  Near Radisson Blue Hotel, Mahipalpur, New Delhi And NCR, India",1200,2.3,3,,1
MMT,201203121339356827,"DoubleTree by Hilton Gurgaon","New Delhi And NCR"," Golf Course Road, Sector 56, Gurgaon, New Delhi And NCR, India",5400,4.4,5,,0
MMT,201310191748369384,"Hotel Rama Deluxe ","New Delhi And NCR","2278,Chowk, Gurudwara Road, Opp Bikaner Sweets, Karol Bagh , New Delhi And NCR, India",950,3.1,3,,1
MMT,201312051524239932,"OYO Rooms Cyber Park Premium","New Delhi And NCR","P Block, Sector - 41,  Near Cyber Park, Sector 41, Gurgaon, New Delhi And NCR, India",999,3.4,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201201021817018343,"Shangri-La's Eros Hotel,New Delhi","New Delhi And NCR","19 Ashoka Road, Connaught Place, Connaught Place, Central Delhi, New Delhi And NCR, India",8562,4,5,,1
MMT,201004301250318807,"Clarks Inn Kailash Colony","New Delhi And NCR","A-1, Kailash Colony, Close to Metro Station, Metro Pillar  89, Near Nehru Palace, New Delhi And NCR, India",2550,4.1,3,"Book within 6 days and get 15&#037; discount&#046;&#046;&#033;&#033;",0
MMT,201206121609263450,"Ginger Hotel - Faridabad","New Delhi And NCR","Fun City Mall, Ajronda Chowk,, Main Mathura Rd, New Delhi And NCR, India",1759,4.4,3,"12&#037; Off on stay of 3 or more nights &#033;&#033;",0
MMT,201008061007225762,"Red Fox Hotel, East Delhi","New Delhi And NCR","Plot No. 6, Community Center, Mayur Vihar Phase III, Near Noida Electronic City and Sectors 1 to11, New Delhi And NCR, India",2542,3.8,3,"Stay for min 3 nights &amp; get 15&#037; off &#033;&#033;&#033; | Weekend Offer&#033; 15&#037; Off &#033;&#033; | PAN card will not be accepted as Identity Proof &#033;&#033;",1
MMT,201403061313291986,"Hotel The Olive Inn","New Delhi And NCR","7A/10, w.e.a, Channa Market, Karol Bagh, Karol Bagh, New Delhi And NCR, India",1999,3.7,3,,1
MMT,201106181052195815,"Airport Hotel Mayank Residency","New Delhi And NCR","A - 230, Road no 2, Block -A, Mahipalpur Extension, Mahipalpur, International Airport Zone , New Delhi And NCR, India",1122,2.9,2,"Last Minute Special Rate includes 32&#037; discount&#033;&#033;",1
MMT,20110209154211184,"Stallen Suites & Apartments","New Delhi And NCR","10/5 Nehru Enclave,, Nehru Place, South Delhi, New Delhi And NCR, India",2700,3.5,3,,1
MMT,200702081033428563,"juSTa Panchsheel Park","New Delhi And NCR","S-362, Panchsheel Park, South Delhi, New Delhi And NCR, India",3967,4,4,"Limited Period Offer&#045;20&#037; discount&#033;&#033;",1
MMT,201209051036561262,"Pitrashish Grand & Premium","New Delhi And NCR","59/36, New Rohtak Road, Near Library Cinema, , Karol Bagh, New Delhi And NCR, India",1650,3.4,3,,1
MMT,200902061128377890,"Le Meridien","New Delhi And NCR","Windsor palace janpath , Connaught Place, Central Delhi, New Delhi And NCR, India",9000,4.5,5,,0
MMT,201107291745449582,"Sarovar Portico Naraina","New Delhi And NCR","A 9 ,Naraina Vihar, Naraina Vihar, New Delhi And NCR, India",2600,4.1,4,,0
MMT,200908110944293449,"Parkland - Defence Colony","New Delhi And NCR","E-19 defence colony, near south extn, Defence Colony, South Delhi , New Delhi And NCR, India",5500,2.7,3,,1
MMT,201412040033558550,"Zo Rooms Atta Market Noida","New Delhi And NCR","B 243 Sector 26 Noida, , New Delhi And NCR, India",999,4.3,3,"Book now and get flat 50&#037; off &#033;&#033;&#033;",1
MMT,201406230945462738,"Country Inn & Suites by Carlson Bhiwadi","New Delhi And NCR","Plot 4, Bhagat Singh Colony, UIT, Bhiwadi, Bhiwadi, New Delhi And NCR, India",2061,4,4,"Zach Johnson Campaign &#045; 11&#037; off and Free Wifi &#033;&#033;&#033; | Splendid Weekend Deal Get 20&#037; Off &#033;&#033;",0
MMT,201106211107204751,"Hotel Shivdev International","New Delhi And NCR","8518-22,Arakshan Rd,, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1275,3.5,3,"Flat 10&#037; OFF",1
MMT,200809161804535113,"Hotel Lohmod","New Delhi And NCR","A-292 Mahipalpur Ext NH-8 Near Airport , Mahipalpur, International Airport Zone , New Delhi And NCR, India",2499,3.2,3,,1
MMT,2010081719410763,"Ginger Hotel-Manesar","New Delhi And NCR","Raheja Square,,  IMT Manesar, Gurgaon, New Delhi And NCR, India",2023,4.7,3,"12&#037; Off on stay of 3 or more nights &#033;&#033;",0
MMT,20140219190538726,"Hotel Anand Lok","New Delhi And NCR","Sector - 23, Near Shyam Baba Mandir, Dwarka, New Delhi And NCR, India",2070,3.5,3,,1
MMT,201409271100204149,"OYO Rooms Galleria Market","New Delhi And NCR","Block B , Sector 29, Gurgaon, New Delhi And NCR, India",999,0,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201106191205475067,"Hotel Topaz","New Delhi And NCR","9140/3, Multani Dhanda, Paharganj, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",1250,4.4,3,,1
MMT,201005271538428075,"Shervani Nehru Place","New Delhi And NCR","B20, Chirag Enclave, Nehru Place, South Delhi, New Delhi And NCR, India",3600,4.2,4,,1
MMT,200701101653021394,"Jukaso Inn-Sunder Nagar","New Delhi And NCR","50, Sunder Nagar, Pragati Maidan, Central Delhi, New Delhi And NCR, India",4800,0,3,,0
MMT,201409221800524558,"Hotel Le Princess","New Delhi And NCR","A-81, ROAD NO - 4 , STREET NO - 6, MAHIPALPUR EXT, New Delhi And NCR, India",699,3,1,,1
MMT,201402271401463106,"Hotel Arjun","New Delhi And NCR","5084 Main Bazar Pahar Ganj, Near Khanna Cinema, Paharganj, New Delhi Railway Station, New Delhi And NCR, India",990,3.1,3,,1
MMT,200901081330468289,"Vivanta by Taj - Ambassador, New Delhi ","New Delhi And NCR","Sujan Singh Park Cornwallis Road, New Delhi, Khan Market, Central Delhi, New Delhi And NCR, India",4721,4.5,5,,0
MMT,201306301655136410,"Grand Venizia","New Delhi And NCR","OPP. Kripal Bagh, NR. Model Town, Metro Station, New Delhi, Metro Station, New Delhi And NCR, India",3500,3.4,4,,1
MMT,20080318065832554,"The Muse Sarovar Portico","New Delhi And NCR","A-1, Chirag Enclave, Nehru Place, Nehru Place, New Delhi And NCR, India",4853,4.1,4,"Stay for min 3 nights &amp; get 20&#037; off  on the last night&#046;&#046;&#033;&#033;",0
MMT,200709141423048128,"Hotel Pallvi Palace","New Delhi And NCR","8572, Arakshan Road, Paharganj,Near New Delhi, Paharganj, New Delhi Railway Station, New Delhi And NCR, India",999,3.8,2,"Flat 10&#037; Discount &#058; Last Minute Deal &#033;&#033;&#033;",1
MMT,201401241650315152,"Hotel Su Shree Continental","New Delhi And NCR","3198/15 , Desh Bandhu Gupta Road, Behind Hotel Revels, Paharganj, Paharganj, New Delhi And NCR, India",767,4.1,2,"Book Now &amp; Get 27&#037; Discount Each Night&#046;",1
MMT,201307221021462818,"C Inn Hotel","New Delhi And NCR","Surjapur Kasna Road,Adjacent to Hotel Crowne Plaza, Greater Noida, New Delhi And NCR, India",2150,4.7,3,,0
MMT,201303181428434382,"Club Florence","New Delhi And NCR","Block E,Sushant Lok II, Sector 56,Gurgaon, New Delhi And NCR, India",3000,4.4,4,,1
MMT,201305021319483387,"Le - Eden","New Delhi And NCR","V-33/1 Dlf Phase III, Dlf Phase III,Gurgaon, New Delhi And NCR, India",1500,2.8,2,,1
MMT,20071005165110100,"Lemon Tree Hotel, East Delhi Mall, Kaushambi","New Delhi And NCR","East Delhi, Mall, Kaushambi,Plot No 1, Ghaziabad, Kaushambi, East Delhi, New Delhi And NCR, India",3204,4.3,3,"Book now and get 10&#037; discount &#033;&#033; | Weekend Special&#046;&#046;&#033;&#033; Get 15&#037; off on Fri&#044; Sat&#044; Sun&#046;&#046;&#033;&#033; | PAN card will not be accepted as Identity Proof &#033;&#033;",1
MMT,201209251705268247,"Bloomrooms @ Link Rd","New Delhi And NCR","7 Link Rd, Jangpura, South Delhi, New Delhi And NCR, India",2340,4.3,3,"40&#037; mega sale | 40&#037; mega sale",1
MMT,200912291857124525,"Optus Sarovar Premiere","New Delhi And NCR","43-47, Sector 29, City Center, Sector 29, Gurgaon, New Delhi And NCR, India",6059,4.2,4,"Last Minute Deal &#045; Book now and get 10&#037; discount&#046;&#046;&#033;&#033; ",0
MMT,200911041121175433,"Seasons Hotel at Tarudhan Valley, Manesar","New Delhi And NCR","Village Dadu, Teshil Tauru, Tarudhan Valley, District Mewat, Manesar, Gurgaon, New Delhi And NCR, India",6700,3.4,4,,0
MMT,201007011442381744,"Hotel Era ","New Delhi And NCR","A-247/1, Road No-06, National Highway No. 8, Near I.G.I/ Domestic Airport, Mahipalpur, Mahipalpur, New Delhi And NCR, India",2000,3.4,3,,1
MMT,201204111604387203,"Indira International Inn","New Delhi And NCR","B-32, Masoodpur,, Vasant Kunj, New Delhi And NCR, India",2200,3.8,3,,1
MMT,201303251419182398,"Hotel Royal Star","New Delhi And NCR","Plot No 9, Sec 10 Dwarka In front of Matro Station, Dwarka, New Delhi And NCR, India",3163,4.3,3,,1
MMT,201103161921011399,"Hotel Sunder","New Delhi And NCR","9776/8, Multani Dhanda Sadar, , Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",825,3.3,2,,0
MMT,201005101200138606,"Hotel Anand","New Delhi And NCR","8/41 wea abdul aziz road near jessa ram hospital karol bagh, Karol Bagh, New Delhi And NCR, India",1139,3,2,"Basic Deal&#033;&#033;&#033;",0
MMT,201412071717388286,"Oyo Rooms Greater Kailash I","New Delhi And NCR","70 A Hans Raj Gupta Marg, Greater Kailash 1, New Delhi And NCR, India",1799,0,3,"Flat 50&#037; Off&#045;Limited Time Offer",1
MMT,201101081148551640,"The Acura BMK","New Delhi And NCR","Adjacent to Rajeev Chowk, , Civil Lines,Gurgaon, New Delhi And NCR, India",2804,4,4,"Book &amp; Save &#033;&#033;&#033;",1
MMT,200707111748461095,"Sagar Residency","New Delhi And NCR","744 Main Mathura Road, Main Mathura Road, South Delhi, New Delhi And NCR, India",2500,3.7,3,,1
MMT,201209171503328132,"Hotel Sonu Dx","New Delhi And NCR","4563, Main Bazar, Paharganj, Paharganj, New Delhi And NCR, India",999,0,1,"Flat 15&#037; Discount &#058; Limited period offer",0
MMT,201406211159101681,"Sawera International","New Delhi And NCR","7875, Aarakashan Road, Opp. Hotel Ajanta, Pahar Ganj, Pahar Ganj, New Delhi And NCR, India",625,3.1,1,,0
MMT,201211081220304096,"Park Plaza - Shahdara","New Delhi And NCR","Near Crystall Mall,Plot no. 32 CBD Ground - Shahdara , Shahdara, New Delhi And NCR, India",2700,3.2,5,"Splendid Weekend Deal Get 20&#037; Off &#033;&#033;",0
MMT,201309101323085446,"Hotel Castle Blue","New Delhi And NCR","A - 109, Road No - 5, Mahipalpur Extn,, Mahipalpur Extn, New Delhi And NCR, India",1899,3.7,2,,1
MMT,201101241800407333,"The Grand Hotel Bizzotel ","New Delhi And NCR","1816/2, Old Delhi Gurgaon Road, Sector 14, Near Shyam Sweets Gurgaon, Sector 14,Gurgaon, New Delhi And NCR, India",3400,4,3,,1
MMT,201105211344169833,"Hotel Delhi Pride","New Delhi And NCR","12A/28, W.E.A Saraswati marg,Karol Bagh, New Delhi, Karol Bagh, New Delhi And NCR, India",1500,3,3,,1
MMT,201205101421139979,"JHT Hotel","New Delhi And NCR","S-21, Greater Kailash-1, S-21, Greater Kailash-1, South Delhi, New Delhi And NCR, India",4500,0,3,,0
MMT,201304291441035527,"Hotel Sisley The Boutique","New Delhi And NCR","53/03 D B Gupta Road Karol Bagh, Gupta Road Karol Bagh, New Delhi And NCR, India",1777,0,3,"Hurry &#033;&#033;&#033;&#033; Book for 3 nights and Get 20&#037; discount",0
MMT,200701210523333327,"Park Plaza Gurgaon","New Delhi And NCR","B Block, Sushant Lok,Phase 1, Sushant Lok,Phase 1, Gurgaon, New Delhi And NCR, India",5875,5,4,"Splendid Weekend Deal Get 25&#037; Off &#033;&#033; Exclusive of Breakfast &#033;&#033;&#033;",0
MMT,201109301501008028,"Crowne Plaza Okhla ","New Delhi And NCR","Plot No,1, Community Centre, Okhla Phase-1,South Delhi, New Delhi And NCR, India",6583,4.2,5,,0
MMT,200809191315098512,"juSTa Greater Kailash","New Delhi And NCR","R-53 Greater Kailash 1, Greater Kailash 1, New Delhi And NCR, India",3967,4.3,4,"Limited Period Offer&#045;20&#037; discount&#033;&#033;",1
MMT,201412072331095497,"Oyo Rooms Airport Link","New Delhi And NCR","A 282 A1 Mahipalpur, NH 8 Near IGI Airport, New Delhi And NCR, India",2598,2.4,3,,1
MMT,200707051204332323,"Grand Park Inn","New Delhi And NCR","1041/17, Abdul Rahaman Road, Naiwala, Karol Bagh, Karol Bagh, New Delhi And NCR, India",2030,3.9,3,"Stay More Save More 30&#037; 3&#043; days",1
MMT,200712201027152301,"Hotel Waves","New Delhi And NCR","A-272,Mahipalpur,NH-8, Near Indira Gandhi International Airport, Mahipalpur, International Airport Zone , New Delhi And NCR, India",2800,3.5,3,,1
MMT,201101271518485411,"Hotel Prince Polonia","New Delhi And NCR","2325/26, Tilak Street, Pahar Ganj, New Delhi, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",850,3.1,3,,0
MMT,201209081729356985,"Hotel Diplomat","New Delhi And NCR","9 Sardar Patel Marg, Diplomatic Enclave, Chanakyapuri, New Delhi And NCR, India",7000,3.6,4,,1
MMT,201106291112099942,"Jaypee Greens Golf & Spa Resort","New Delhi And NCR","G Block, Surajpur Kasna Road, Greater Noida, New Delhi And NCR, India",8250,4.2,5,,0
MMT,201109141334057312,"Hotel Alka Classic","New Delhi And NCR","P-16, Connaught Circus, Connaught Place,Central Delhi, New Delhi And NCR, India",4480,3.5,3,,1
MMT,201205311305452423,Aadhar,"New Delhi And NCR","J-10/26,DLF Phase II Near Metro Station, DLF Phase II,Gurgaon, New Delhi And NCR, India",1900,4.4,3,,1
MMT,200804021638051070,"Clark Heights","New Delhi And NCR","1/1 West Patel Nagar (along with metro line), Patel Nagar , West Delhi, New Delhi And NCR, India",2799,3.6,3,,1
MMT,201412302338305912,"Vista Inn","New Delhi And NCR","12A/27, WEA, Saraswati Marg, Karol Bagh, New Delhi And NCR, India",1439,0,3,"Basic Deal&#033;&#033;&#033;",1
MMT,201201091236467365,"Millennium Residency","New Delhi And NCR","Millenium Residency, H-970,  Ramphal Chowk, Sector-7, Dwarka, Mahipalpur, International Airport Zone , New Delhi And NCR, India",1500,2.1,3,,0
MMT,20070110151535878,"Royal Castle Grand","New Delhi And NCR","D-616 CR Park, CR Park South Delhi, New Delhi And NCR, India",3672,3.8,3,,1
MMT,20140924200849938,"Hotel Krishna Residency ","New Delhi And NCR","Plot No 2 , Sec - 12 B, Dwarka, New Delhi And NCR, India",1999,1.1,3,"Flat 15&#037; Discount &#058; Last Minute Deals &#033;&#033;&#033;",0
MMT,200803041545505113,"Hotel Star","New Delhi And NCR","A-288, National Highway No. 8, Near I.G.I/ Domestic Airport, Mahipalpur, Mahipalpur, New Delhi And NCR, India",1797,3.2,3,"Book &amp; Save &#033;&#033;&#033; | Book &amp; Save &#033;&#033;&#033;",1
MMT,20110205154704661,"Hotel Grand Shoba ","New Delhi And NCR","KH No 1028/1, Road No 6, Mahipalpur, , Mahipalpur, International Airport Zone , New Delhi And NCR, India",1999,3.4,3,,1
MMT,201010011640105116,"Fortune Select Excalibur","New Delhi And NCR","Main Sohna Road, , Sector 49, Gurgaon, New Delhi And NCR, India",3917,4.2,4,"Stay for 3 Pay for 2 &#033;&#033;",0
MMT,201301231457509619,"Hilton Garden Inn Gurgaon Baani Square","New Delhi And NCR","Sector 50, Gurgaon, New Delhi And NCR, India",6038,3.8,5,,0
MMT,201101281740201010,"Gokul Residency","New Delhi And NCR","C-928, Sector-7, Ramphal Chowk, Dwarka , West Delhi, New Delhi And NCR, India",2200,3,3,,1
MMT,200703201948476867,"Hotel Swati Deluxe","New Delhi And NCR","17A/32, WEA Gurudwara Road, Karol Bagh, Karol Bagh, New Delhi And NCR, India",4000,4,3,,1
MMT,201406242027399761,"Hotel Shimla Heritage","New Delhi And NCR","7 A/36,  W.E.A, Channa Market, Karol Bagh, Karol Bagh, New Delhi And NCR, India",1438,4.3,3,"Book Now &amp; Save 10 &#037;",1
MMT,201106171313444172,"Hotel Goodluck","New Delhi And NCR","A-103,Road No. 4, Mahipalpur, International Airport Zone , New Delhi And NCR, India",1250,2.9,3,,1
MMT,201109241711009173,"Vibe By The LaLiT Traveller, Faridabad","New Delhi And NCR","12/7 Mathura Road, , Just After Toll Plaza, Faridabad, New Delhi And NCR, India",2879,3.8,4,"Early bird",0
MMT,200802141651417938,"Hotel Avtar","New Delhi And NCR","3425,Desbandhu Gupta Road, Pahar Ganj, New Delhi Railway Station, New Delhi And NCR, India",2000,3.4,1,,1
MMT,201201291857062416,"Hotel Mahalaxmi Plaza - Faridabad","New Delhi And NCR","5 R/4, N I T Faridabad, Faridabad, New Delhi And NCR, India",1100,3.2,1,,0
MMT,200703201921359259,"Hotel Swati","New Delhi And NCR","15A/ 56, WEA, (Ajmal Khan Road) Karol Bagh, Karol Bagh, New Delhi And NCR, India",4000,4.2,3,,1
MMT,200703020831565937,"Centaur Hotel","New Delhi And NCR","Indira Gandhi International Airport, Mahipalpur, International Airport Zone , New Delhi And NCR, India",4500,2.5,3,,0
MMT,201005241146045822,"Hotel Alpine Tree","New Delhi And NCR","A-65,Mahipalpur, NH-8, Near Indira Gandhi International Airport, Mahipalpur, International Airport Zone , New Delhi And NCR, India",1716,3.4,3,,1
MMT,201205191037117636,"Savoy Suites - Manesar","New Delhi And NCR","R-75, Sector 1, IMT Manesar, Manesar , New Delhi And NCR, India",5100,4.6,4,,0
MMT,201302231443077378,"Hotel Stately Suites - MG Road","New Delhi And NCR","MG Road, MG Road,Gurgaon, New Delhi And NCR, India",2700,4.3,3,,1
MMT,201005311833314050,"The Royce Hotel","New Delhi And NCR","D803, New Friends Colony, Near Escort Hospital, Near Escort and Apollo Hospitals, South Delhi, New Delhi And NCR, India",3059,3.7,3,,0
MMT,20110218101752668,"Diplomat Residency","New Delhi And NCR","56, Ring Road, Lajpat Nagar, Lajpat Nagar, South Delhi, New Delhi And NCR, India",3450,4.3,3,,1
